CityTown;Population;Latitude;Longitude
Chelyabinsk, Novorossiyskaya, 55a;43;55.108148;61.477743
Chelyabinsk, Novorossiyskaya, 55b;30;55.107448;61.477257
Chelyabinsk, Novorossiyskaya, 57;47;55.109039;61.477419
Chelyabinsk, Novorossiyskaya, 57a;118;55.108663;61.477105
Chelyabinsk, Novorossiyskaya, 59;45;55.109229;61.476638
Chelyabinsk, Novorossiyskaya, 61;56;55.109379;61.475766
Chelyabinsk, Novorossiyskaya, 61b;43;55.10806;61.474787
Chelyabinsk, Novorossiyskaya, 62;30;55.111655;61.468822
Chelyabinsk, Novorossiyskaya, 65;62;55.109533;61.473835
Chelyabinsk, Novorossiyskaya, 65b;88;55.108318;61.472999
Chelyabinsk, Novorossiyskaya, 72a;40;55.11303;61.463873
Chelyabinsk, Novorossiyskaya, 77;154;55.111264;61.467816
Chelyabinsk, Novorossiyskaya, 79;56;55.111856;61.464924
Chelyabinsk, Novorossiyskaya, 80;102;55.113406;61.460441
Chelyabinsk, Novorossiyskaya, 82;149;55.113874;61.458582
Chelyabinsk, Novorossiyskaya, 84;150;55.1139;61.457827
Chelyabinsk, Novorossiyskaya, 87;56;55.114899;61.448799
Chelyabinsk, Novorossiyskaya, 88;548;55.114441;61.455267
Chelyabinsk, Novorossiyskaya, 89;57;55.115331;61.447919
Chelyabinsk, Novorossiyskaya, 9;170;55.101406;61.4904
Chelyabinsk, Novorossiyskaya, 93;174;55.115697;61.446176
Chelyabinsk, Novorossiyskaya, 95;82;55.115651;61.445089
Chelyabinsk, Novoselskaya, 25;68;55.118261;61.371589
Chelyabinsk, Novoselskaya, 31;210;55.116871;61.369999
Chelyabinsk, Novoselskaya, 31a;146;55.116459;61.370645
Chelyabinsk, Novoselskaya, 7;86;55.12064;61.374634
Chelyabinsk, Obraztsova, 10;45;55.145889;61.375999
Chelyabinsk, Obraztsova, 11;92;55.145411;61.373637
Chelyabinsk, Obraztsova, 13;103;55.145468;61.37264
Chelyabinsk, Obraztsova, 19a;62;55.144428;61.371265
Chelyabinsk, Obraztsova, 20;60;55.146064;61.372083
Chelyabinsk, Obraztsova, 21;50;55.145185;61.370403
Chelyabinsk, Obraztsova, 22;57;55.146034;61.371247
Chelyabinsk, Obraztsova, 23;45;55.14536;61.369505
Chelyabinsk, Obraztsova, 24;31;55.146023;61.370493
Chelyabinsk, Obraztsova, 25;175;55.14536;61.368741
Chelyabinsk, Obraztsova, 26a;125;55.146044;61.36937
Chelyabinsk, Obraztsova, 5;87;55.145529;61.377697
Chelyabinsk, Obraztsova, 7;58;55.145545;61.375721
Chelyabinsk, Obskaya, 2;66;55.115646;61.346265
Chelyabinsk, Obskaya, 6;72;55.116243;61.344765
Chelyabinsk, Obukhova, 2;136;55.249571;61.37396
Chelyabinsk, Obukhova, 3;43;55.249453;61.374715
Chelyabinsk, Obukhova, 4;153;55.248822;61.373996
Chelyabinsk, Obukhova, 5;48;55.249145;61.374634
Chelyabinsk, Ovchinnikova, 10;312;55.143893;61.406282
Chelyabinsk, Ovchinnikova, 11;31;55.142319;61.408276
Chelyabinsk, Ovchinnikova, 11a;104;55.141259;61.40771
Chelyabinsk, Ovchinnikova, 13a;119;55.141367;61.407045
Chelyabinsk, Ovchinnikova, 15;47;55.14253;61.406901
Chelyabinsk, Ovchinnikova, 15a;44;55.14149;61.40638
Chelyabinsk, Ovchinnikova, 17;68;55.14255;61.405913
Chelyabinsk, Ovchinnikova, 17a;42;55.143008;61.406309
Chelyabinsk, Ovchinnikova, 5;103;55.142025;61.410261
Chelyabinsk, Ovchinnikova, 6;424;55.143358;61.409138
Chelyabinsk, Ovchinnikova, 6a;36;55.144053;61.408204
Chelyabinsk, Ovchinnikova, 6b;121;55.144799;61.408482
Chelyabinsk, Ovchinnikova, 7b;99;55.140168;61.408941
Chelyabinsk, Ovchinnikova, 8;48;55.143672;61.407243
Chelyabinsk, Ovchinnikova, 8a;145;55.144613;61.40647
Chelyabinsk, Ovchinnikova, 9b;65;55.14044;61.408024
Chelyabinsk, Ognevaya, 24;79;55.083977;61.33112
Chelyabinsk, Ognevaya, 26;36;55.08357;61.33191
Chelyabinsk, Ognevaya, 28;128;55.084034;61.332458
Chelyabinsk, Ognevaya, 6a;53;55.083853;61.334704
Chelyabinsk, Okruzhnaya 1-ya, 3;189;55.144531;61.399886
Chelyabinsk, Okruzhnaya 1-ya, 5;2 006;55.145041;61.39967
Chelyabinsk, Oktyabrskaya (Novosineglazovo), 17;75;55.180496;61.471086
Chelyabinsk, Oktyabrskaya (Novosineglazovo), 20;43;55.181267;61.469316
Chelyabinsk, Oktyabrskaya (Novosineglazovo), 22;43;55.181339;61.469029
Chelyabinsk, Oktyabrskaya (Novosineglazovo), 26;45;55.181426;61.468715
Chelyabinsk, Oktyabrskaya (Novosineglazovo), 27;40;55.07669;61.39207
Chelyabinsk, Oktyabrskaya (Planovyy ChTZ), 1;201;55.180043;61.470969
Chelyabinsk, Oktyabrskaya (Planovyy ChTZ), 11;327;55.181488;61.463513
Chelyabinsk, Oktyabrskaya (Planovyy ChTZ), 5;200;55.181267;61.466056
Chelyabinsk, Oktyabrskaya (Planovyy ChTZ), 7;134;55.180552;61.464564
Chelyabinsk, Oktyabrskaya (Smolino), 5;50;55.180002;61.473008
Chelyabinsk, Omskaya, 10;328;55.136421;61.399625
Chelyabinsk, Omskaya, 12;254;55.136638;61.398044
Chelyabinsk, Omskaya, 42;85;55.14255;61.384156
Chelyabinsk, Omskaya, 6;184;55.136216;61.401
Chelyabinsk, OPMS-42, 1;33;55.163862;61.550443
Chelyabinsk, OPMS-42, 3;42;55.163533;61.551943
Chelyabinsk, OPMS-42, 4;93;55.163307;61.550865
Chelyabinsk, OPMS-42, 5;32;55.163147;61.550228
Chelyabinsk, OPMS-42, 6;178;55.16288;61.551836
Chelyabinsk, Oranzhereynyy pereulok, 3;438;55.179899;61.369639
Chelyabinsk, Ordzhonikidze, 41;167;55.151225;61.405482
Chelyabinsk, Ordzhonikidze, 64;3 543;55.152583;61.402167
Chelyabinsk, Orlinaya, 9;292;55.106186;61.333213
Chelyabinsk, Ostrovskogo, 13a;107;55.187476;61.388405
Chelyabinsk, Ostrovskogo, 18;202;55.188211;61.383402
Chelyabinsk, Ostrovskogo, 18a;46;55.18891;61.384506
Chelyabinsk, Ostrovskogo, 19a;45;55.187291;61.38571
Chelyabinsk, Ostrovskogo, 2;166;55.188416;61.391432
Chelyabinsk, Ostrovskogo, 21a;46;55.187234;61.384821
Chelyabinsk, Ostrovskogo, 23;31;55.187651;61.383195
Chelyabinsk, Ostrovskogo, 25;66;55.187594;61.382135
Chelyabinsk, Ostrovskogo, 27;43;55.187574;61.381308
Chelyabinsk, Ostrovskogo, 27a;155;55.187162;61.381991
Chelyabinsk, Ostrovskogo, 29a;43;55.18709;61.380967
Chelyabinsk, Ostrovskogo, 31a;46;55.187543;61.378613
Chelyabinsk, Ostrovskogo, 34;87;55.188293;61.378146
Chelyabinsk, Ostrovskogo, 34a;62;55.188869;61.377886
Chelyabinsk, Ostrovskogo, 36;584;55.188273;61.375838
Chelyabinsk, Ostrovskogo, 38;157;55.187887;61.373727
Chelyabinsk, Ostrovskogo, 60;214;55.188283;61.369972
Chelyabinsk, Ostrovskogo, 62;32;55.189085;61.369361
Chelyabinsk, Ostrovskogo, 66;263;55.189403;61.367097
Chelyabinsk, Ostrovskogo, 7;420;55.187861;61.390741
Chelyabinsk, Ostrovskogo, 9a;38;55.187661;61.389654
Chelyabinsk, Ostrovskogo pereulok, 10a;53;55.187311;61.389681
Chelyabinsk, Otechestvennaya, 15;36;55.134528;61.423709
Chelyabinsk, Otechestvennaya, 9a;156;55.135994;61.425452
Chelyabinsk, Otradnaya, 4;26;55.179354;61.340435
Chelyabinsk, Paveletskaya, 14;50;55.270267;61.394496
Chelyabinsk, Paveletskaya, 26;39;55.273072;61.394604
Chelyabinsk, Park B, 5;59;55.125968;61.409273
Chelyabinsk, Pekinskaya, 10;63;55.245722;61.404341
Chelyabinsk, Pekinskaya, 19a;263;55.244588;61.401682
Chelyabinsk, Pekinskaya, 25;90;55.245301;61.400056
Chelyabinsk, Pekinskaya, 25a;64;55.244875;61.400092
Chelyabinsk, Pekinskaya, 25b;196;55.244357;61.400398
Chelyabinsk, Pekinskaya, 25v;59;55.244039;61.399634
Chelyabinsk, Pekinskaya, 27;95;55.245301;61.399221
Chelyabinsk, Pekinskaya, 27a;223;55.244829;61.399311
Chelyabinsk, Pekinskaya, 29;62;55.245281;61.398197
Chelyabinsk, Pekinskaya, 3;133;55.246374;61.407818
Chelyabinsk, Pekinskaya, 4;36;55.246744;61.407171
Chelyabinsk, Pekinskaya, 5;54;55.245886;61.407584
Chelyabinsk, Pervogo Sputnika, 1;84;55.259884;61.395466
Chelyabinsk, Pervogo Sputnika, 15;32;55.259756;61.386438
Chelyabinsk, Pervogo Sputnika, 21;112;55.259746;61.384048
Chelyabinsk, Pervogo Sputnika, 23;135;55.259448;61.383464
Chelyabinsk, Pervogo Sputnika, 25;165;55.259684;61.382368
Chelyabinsk, Pervogo Sputnika, 27;90;55.259351;61.381129
Chelyabinsk, Pervogo Sputnika, 29;75;55.259674;61.380482
Chelyabinsk, Pervoy Pyatiletki, 10;298;55.167688;61.451413
Chelyabinsk, Pervoy Pyatiletki, 10a;151;55.168712;61.450074
Chelyabinsk, Pervoy Pyatiletki, 14;85;55.167899;61.447847
Chelyabinsk, Pervoy Pyatiletki, 14a;59;55.168598;61.448952
Chelyabinsk, Pervoy Pyatiletki, 15;105;55.166115;61.455545
Chelyabinsk, Pervoy Pyatiletki, 21;174;55.166531;61.449149
Chelyabinsk, Pervoy Pyatiletki, 25;80;55.166614;61.44746
Chelyabinsk, Pervoy Pyatiletki, 27;135;55.16666;61.446859
Chelyabinsk, Pervoy Pyatiletki, 27a;156;55.16666;61.446859
Chelyabinsk, Pervoy Pyatiletki, 33;54;55.166809;61.444092
Chelyabinsk, Pervoy Pyatiletki, 49;60;55.167652;61.433968
Chelyabinsk, Peredovoy pereulok, 3;83;55.176157;61.446894
Chelyabinsk, Peredovoy pereulok, 5;58;55.174774;61.447784
Chelyabinsk, Peredovoy pereulok, 7;270;55.173997;61.448296
Chelyabinsk, Permskaya, 51;51;55.171745;61.424068
Chelyabinsk, Permskaya, 55;32;55.170223;61.424562
Chelyabinsk, Permskaya, 56;182;55.170187;61.422954
Chelyabinsk, Permskaya, 57;91;55.169802;61.424526
Chelyabinsk, Permskaya, 58;240;55.169596;61.422676
Chelyabinsk, Permskaya, 59;62;55.169365;61.424634
Chelyabinsk, Peti Kalmykova, 10;113;55.237828;61.369478
Chelyabinsk, Peti Kalmykova, 10a;69;55.2383;61.370196
Chelyabinsk, Peti Kalmykova, 11;227;55.24022;61.367232
Chelyabinsk, Peti Kalmykova, 11a;76;55.240626;61.367771
Chelyabinsk, Peti Kalmykova, 11b;30;55.241011;61.368202
Chelyabinsk, Peti Kalmykova, 14;69;55.23692;61.371786
Chelyabinsk, Peti Kalmykova, 14a;118;55.237294;61.372523
Chelyabinsk, Peti Kalmykova, 15;33;55.239076;61.370412
Chelyabinsk, Peti Kalmykova, 16;49;55.236725;61.373215
Chelyabinsk, Peti Kalmykova, 16a;240;55.236473;61.374445
Chelyabinsk, Peti Kalmykova, 17;62;55.238685;61.37158
Chelyabinsk, Peti Kalmykova, 19;44;55.238111;61.371921
Chelyabinsk, Peti Kalmykova, 19b;20;55.237161;61.374535
Chelyabinsk, Peti Kalmykova, 2;73;55.240451;61.365875
Chelyabinsk, Peti Kalmykova, 23;31;55.238141;61.373843
Chelyabinsk, Peti Kalmykova, 25;189;55.237618;61.375137
Chelyabinsk, Peti Kalmykova, 27;40;55.237448;61.376188
Chelyabinsk, Peti Kalmykova, 4;32;55.239671;61.366244
Chelyabinsk, Peti Kalmykova, 6;270;55.238845;61.366899
Chelyabinsk, Peti Kalmykova, 6a;207;55.239111;61.368004
Chelyabinsk, Peti Kalmykova, 7a;89;55.241524;61.366603
Chelyabinsk, Peti Kalmykova, 7b;132;55.241621;61.367456
Chelyabinsk, Peti Kalmykova, 8;74;55.238357;61.367986
Chelyabinsk, Petra Stolypina, 11;492;55.174835;61.257152
Chelyabinsk, Petra Stolypina, 13;299;55.174038;61.256613
Chelyabinsk, Petra Stolypina, 15;89;55.173457;61.256443
Chelyabinsk, Petra Stolypina, 15a;2 477;55.173571;61.258356
Chelyabinsk, Petra Stolypina, 17;128;55.172717;61.256263
Chelyabinsk, Petra Stolypina, 19;407;55.171807;61.256002
Chelyabinsk, Petra Stolypina, 3;215;55.177252;61.258374
Chelyabinsk, Petra Stolypina, 5;73;55.176686;61.257745
Chelyabinsk, Petra Stolypina, 7;150;55.176044;61.25726
Chelyabinsk, Petra Stolypina, 9;220;55.175488;61.257027
Chelyabinsk, Petra Sumina, 12;231;55.175247;61.258976
Chelyabinsk, Petra Sumina, 14;222;55.175493;61.260467
Chelyabinsk, Petra Sumina, 16;208;55.174368;61.258949
Chelyabinsk, Petra Sumina, 18;401;55.174105;61.260467
Chelyabinsk, Petra Sumina, 2;108;55.177591;61.259353
Chelyabinsk, Petra Sumina, 22;199;55.17338;61.260368
Chelyabinsk, Petra Sumina, 24;47;55.172712;61.259955
Chelyabinsk, Petra Sumina, 26;163;55.172378;61.258392
Chelyabinsk, Petra Sumina, 4;107;55.177247;61.260099
Chelyabinsk, Petra Sumina, 6;26;55.176697;61.259587
Chelyabinsk, Petra Sumina, 8;214;55.176388;61.26035
Chelyabinsk, Pionerskaya (Novosineglazovo), 1a;45;55.045604;61.366513
Chelyabinsk, Pionerskaya (Novosineglazovo), 3;59;55.193129;61.348134
Chelyabinsk, Pionerskaya (Sosnovka), 10;68;55.191593;61.346418
Chelyabinsk, Pionerskaya (Sosnovka), 13;50;55.190133;61.348745
Chelyabinsk, Pionerskaya, 10;48;55.191593;61.346418
Chelyabinsk, Pionerskaya, 11a;120;55.190344;61.35037
Chelyabinsk, Pionerskaya, 14;31;55.190888;61.347011
Chelyabinsk, Pionerskaya, 18;611;55.189609;61.34684
Chelyabinsk, Pionerskaya, 4;45;55.192975;61.346939
Chelyabinsk, Pionerskaya, 5;101;55.19222;61.349391
Chelyabinsk, Pionerskaya, 7b;158;55.191279;61.35046
Chelyabinsk, Pionerskaya, 7v;206;55.191423;61.351655
Chelyabinsk, Pionerskaya, 9b;100;55.190981;61.350344
Chelyabinsk, Pirogova, 1a;49;55.124074;61.516846
Chelyabinsk, Planovaya, 3;63;55.041849;61.382521
Chelyabinsk, Plastskaya, 30;76;55.105264;61.492951
Chelyabinsk, Plekhanova, 1;64;55.155988;61.419487
Chelyabinsk, Plekhanova, 16;66;55.15607;61.414932
Chelyabinsk, Plekhanova, 19;182;55.155458;61.416046
Chelyabinsk, Plekhanova, 19a;46;55.155751;61.415588
Chelyabinsk, Plekhanova, 21;70;55.155391;61.415355
Chelyabinsk, Plekhanova, 31;50;55.15534;61.411698
Chelyabinsk, Plekhanova, 36;86;55.155366;61.407935
Chelyabinsk, Plekhanova, 4;53;55.156405;61.419586
Chelyabinsk, Plekhanova, 43;89;55.154887;61.40992
Chelyabinsk, Pobedy prospekt, 111;247;55.186839;61.438765
Chelyabinsk, Pobedy prospekt, 113;320;55.186217;61.435872
Chelyabinsk, Pobedy prospekt, 115;50;55.185764;61.433806
Chelyabinsk, Pobedy prospekt, 117;31;55.185374;61.431821
Chelyabinsk, Pobedy prospekt, 119;230;55.185435;61.430895
Chelyabinsk, Pobedy prospekt, 121;242;55.185394;61.429377
Chelyabinsk, Pobedy prospekt, 125;232;55.185322;61.426646
Chelyabinsk, Pobedy prospekt, 125a;63;55.1847;61.426709
Chelyabinsk, Pobedy prospekt, 127;286;55.185276;61.425182
Chelyabinsk, Pobedy prospekt, 128;42;55.186073;61.429305
Chelyabinsk, Pobedy prospekt, 130;116;55.186042;61.42838
Chelyabinsk, Pobedy prospekt, 131;51;55.185209;61.422388
Chelyabinsk, Pobedy prospekt, 132;52;55.185996;61.427347
Chelyabinsk, Pobedy prospekt, 137;58;55.185065;61.419765
Chelyabinsk, Pobedy prospekt, 141;42;55.185065;61.418831
Chelyabinsk, Pobedy prospekt, 144;294;55.185867;61.422308
Chelyabinsk, Pobedy prospekt, 147;162;55.184227;61.408482
Chelyabinsk, Pobedy prospekt, 149;165;55.183456;61.405177
Chelyabinsk, Pobedy prospekt, 149a;263;55.184161;61.406874
Chelyabinsk, Pobedy prospekt, 149b;130;55.183616;61.406192
Chelyabinsk, Pobedy prospekt, 151;78;55.18342;61.40426
Chelyabinsk, Pobedy prospekt, 151a;73;55.184125;61.403856
Chelyabinsk, Pobedy prospekt, 153;77;55.183379;61.403425
Chelyabinsk, Pobedy prospekt, 153a;42;55.18413;61.402976
Chelyabinsk, Pobedy prospekt, 154;65;55.185847;61.418732
Chelyabinsk, Pobedy prospekt, 155;317;55.183004;61.40276
Chelyabinsk, Pobedy prospekt, 155a;259;55.184027;61.401988
Chelyabinsk, Pobedy prospekt, 157;222;55.182932;61.401916
Chelyabinsk, Pobedy prospekt, 159;90;55.18397;61.400901
Chelyabinsk, Pobedy prospekt, 160a;67;55.184937;61.403632
Chelyabinsk, Pobedy prospekt, 161;130;55.183698;61.397775
Chelyabinsk, Pobedy prospekt, 162;42;55.184762;61.402949
Chelyabinsk, Pobedy prospekt, 162a;120;55.185662;61.402464
Chelyabinsk, Pobedy prospekt, 164;44;55.185148;61.401898
Chelyabinsk, Pobedy prospekt, 165;128;55.182701;61.396463
Chelyabinsk, Pobedy prospekt, 166;97;55.185137;61.400425
Chelyabinsk, Pobedy prospekt, 166b;85;55.185718;61.401008
Chelyabinsk, Pobedy prospekt, 166v;282;55.18653;61.401107
Chelyabinsk, Pobedy prospekt, 166g;245;55.186504;61.400119
Chelyabinsk, Pobedy prospekt, 169;44;55.183878;61.392978
Chelyabinsk, Pobedy prospekt, 170;148;55.184562;61.396939
Chelyabinsk, Pobedy prospekt, 172;78;55.18449;61.395286
Chelyabinsk, Pobedy prospekt, 175;43;55.18359;61.39022
Chelyabinsk, Pobedy prospekt, 175a;74;55.182968;61.390238
Chelyabinsk, Pobedy prospekt, 178;40;55.184418;61.392061
Chelyabinsk, Pobedy prospekt, 179;185;55.183534;61.388531
Chelyabinsk, Pobedy prospekt, 182a;213;55.184824;61.390337
Chelyabinsk, Pobedy prospekt, 186a;119;55.184731;61.388702
Chelyabinsk, Pobedy prospekt, 188;84;55.184346;61.388252
Chelyabinsk, Pobedy prospekt, 194a;53;55.185009;61.383464
Chelyabinsk, Pobedy prospekt, 196a;51;55.185862;61.382746
Chelyabinsk, Pobedy prospekt, 198;96;55.184572;61.381991
Chelyabinsk, Pobedy prospekt, 198a;86;55.185271;61.381937
Chelyabinsk, Pobedy prospekt, 198b;140;55.185805;61.382072
Chelyabinsk, Pobedy prospekt, 200;25;55.184556;61.381093
Chelyabinsk, Pobedy prospekt, 200a;44;55.18525;61.381066
Chelyabinsk, Pobedy prospekt, 204;44;55.184299;61.379108
Chelyabinsk, Pobedy prospekt, 215;540;55.182896;61.373825
Chelyabinsk, Pobedy prospekt, 238;1 175;55.184772;61.370484
Chelyabinsk, Pobedy prospekt, 289;631;55.188396;61.329709
Chelyabinsk, Pobedy prospekt, 289a;596;55.188442;61.331712
Chelyabinsk, Pobedy prospekt, 291;67;55.187332;61.327643
Chelyabinsk, Pobedy prospekt, 291a;140;55.187753;61.329763
Chelyabinsk, Pobedy prospekt, 291b;265;55.186905;61.329107
Chelyabinsk, Pobedy prospekt, 291v;57;55.188406;61.327302
Chelyabinsk, Pobedy prospekt, 292;118;55.189845;61.353299
Chelyabinsk, Pobedy prospekt, 293;511;55.188411;61.32414
Chelyabinsk, Pobedy prospekt, 293v;247;55.187877;61.324876
Chelyabinsk, Pobedy prospekt, 295a;217;55.188334;61.318112
Chelyabinsk, Pobedy prospekt, 296;149;55.19038;61.351044
Chelyabinsk, Pobedy prospekt, 297;160;55.188098;61.316648
Chelyabinsk, Pobedy prospekt, 299;72;55.188149;61.315749
Chelyabinsk, Pobedy prospekt, 300;64;55.189542;61.349894
Chelyabinsk, Pobedy prospekt, 301;38;55.188108;61.314088
Chelyabinsk, Pobedy prospekt, 301/2;115;55.188082;61.313611
Chelyabinsk, Pobedy prospekt, 301 1k;49;55.188110;61.314620
Chelyabinsk, Pobedy prospekt, 301 2k;36;55.188150;61.313775
Chelyabinsk, Pobedy prospekt, 302;33;55.189691;61.348475
Chelyabinsk, Pobedy prospekt, 303/2;51;55.188144;61.311833
Chelyabinsk, Pobedy prospekt, 303 1k;89;55.188091;61.312826
Chelyabinsk, Pobedy prospekt, 303 2k;166;55.188144;61.311833
Chelyabinsk, Pobedy prospekt, 304;137;55.189897;61.346409
Chelyabinsk, Pobedy prospekt, 305;35;55.188077;61.310764
Chelyabinsk, Pobedy prospekt, 308;195;55.189532;61.343795
Chelyabinsk, Pobedy prospekt, 308a;123;55.189958;61.342115
Chelyabinsk, Pobedy prospekt, 308b;187;55.190585;61.342366
Chelyabinsk, Pobedy prospekt, 310;45;55.190632;61.340812
Chelyabinsk, Pobedy prospekt, 314;95;55.189861;61.33986
Chelyabinsk, Pobedy prospekt, 314a;145;55.18964;61.340345
Chelyabinsk, Pobedy prospekt, 315;108;55.184849;61.299876
Chelyabinsk, Pobedy prospekt, 315a;117;55.184865;61.298996
Chelyabinsk, Pobedy prospekt, 316;44;55.190657;61.337641
Chelyabinsk, Pobedy prospekt, 317;352;55.184541;61.298223
Chelyabinsk, Pobedy prospekt, 317a;205;55.183934;61.298951
Chelyabinsk, Pobedy prospekt, 318;60;55.190102;61.338207
Chelyabinsk, Pobedy prospekt, 320;93;55.191274;61.336833
Chelyabinsk, Pobedy prospekt, 320a;54;55.191531;61.338495
Chelyabinsk, Pobedy prospekt, 321;318;55.183251;61.296939
Chelyabinsk, Pobedy prospekt, 322;110;55.190493;61.336168
Chelyabinsk, Pobedy prospekt, 323;90;55.183127;61.29507
Chelyabinsk, Pobedy prospekt, 324;31;55.189516;61.337057
Chelyabinsk, Pobedy prospekt, 326;82;55.189604;61.331587
Chelyabinsk, Pobedy prospekt, 328;147;55.189732;61.330679
Chelyabinsk, Pobedy prospekt, 328a;80;55.190231;61.32988
Chelyabinsk, Pobedy prospekt, 330;156;55.189491;61.329197
Chelyabinsk, Pobedy prospekt, 331;251;55.180866;61.290111
Chelyabinsk, Pobedy prospekt, 332;64;55.190287;61.328344
Chelyabinsk, Pobedy prospekt, 332a;83;55.189696;61.327553
Chelyabinsk, Pobedy prospekt, 333a;182;55.17991;61.290947
Chelyabinsk, Pobedy prospekt, 334a;54;55.190462;61.327149
Chelyabinsk, Pobedy prospekt, 334v;49;55.190976;61.327616
Chelyabinsk, Pobedy prospekt, 335;496;55.179791;61.287677
Chelyabinsk, Pobedy prospekt, 337;148;55.17902;61.285934
Chelyabinsk, Pobedy prospekt, 337a;198;55.178712;61.287965
Chelyabinsk, Pobedy prospekt, 338;303;55.190873;61.325954
Chelyabinsk, Pobedy prospekt, 338a;45;55.191408;61.324984
Chelyabinsk, Pobedy prospekt, 340;192;55.190827;61.32431
Chelyabinsk, Pobedy prospekt, 342;195;55.189701;61.324786
Chelyabinsk, Pobedy prospekt, 342a;167;55.190195;61.32502
Chelyabinsk, Pobedy prospekt, 346;138;55.189501;61.32316
Chelyabinsk, Pobedy prospekt, 350;28;55.189552;61.317573
Chelyabinsk, Pobedy prospekt, 354;172;55.189768;61.316612
Chelyabinsk, Pobedy, 354a;64;55.190256;61.316576
Chelyabinsk, Pobedy prospekt, 358;65;55.190056;61.313719
Chelyabinsk, Pobedy prospekt, 360;125;55.190565;61.312974
Chelyabinsk, Pobedy prospekt, 360a;30;55.191253;61.312174
Chelyabinsk, Pobedy prospekt, 362;125;55.189516;61.313216
Chelyabinsk, Pobedy prospekt, 364;63;55.189758;61.312246
Chelyabinsk, Pobedy prospekt, 368;31;55.190056;61.309344
Chelyabinsk, Pobedy prospekt, 368a;46;55.190364;61.310126
Chelyabinsk, Pobedy prospekt, 368b;303;55.190046;61.31089
Chelyabinsk, Pobedy prospekt, 370;30;55.189485;61.310395
Chelyabinsk, Pobedy, 372;62;55.189383;61.308787
Chelyabinsk, Pobedy prospekt, 374;36;55.189182;61.307898
Chelyabinsk, Pobedy prospekt, 378;93;55.188242;61.302302
Chelyabinsk, Pobedy prospekt, 378a;243;55.188288;61.300882
Chelyabinsk, Pobedy prospekt, 380;295;55.187286;61.300541
Chelyabinsk, Pobedy prospekt, 380b;365;55.187969;61.301637
Chelyabinsk, Pobedy prospekt, 382;184;55.187106;61.299499
Chelyabinsk, Pobedy prospekt, 382a;154;55.186623;61.299598
Chelyabinsk, Pobedy prospekt, 384a;141;55.185965;61.298017
Chelyabinsk, Pobedy prospekt, 386a;520;55.185872;61.294289
Chelyabinsk, Pobedy prospekt, 386v;194;55.185852;61.293049
Chelyabinsk, Pobedy prospekt, 388;65;55.184798;61.294271
Chelyabinsk, Pobedy prospekt, 388a;326;55.18506;61.29286
Chelyabinsk, Pobedy prospekt, 388b;40;55.184289;61.292169
Chelyabinsk, Pobedy prospekt, 392;756;55.183554;61.292456
Chelyabinsk, Pogranichnaya, 11;45;55.141953;61.438486
Chelyabinsk, Pogranichnaya, 15;104;55.14237;61.436393
Chelyabinsk, Pogranichnaya, 17;84;55.142535;61.43554
Chelyabinsk, Pogranichnaya, 19;520;55.14236;61.433635
Chelyabinsk, Pogranichnaya, 2;242;55.142221;61.447056
Chelyabinsk, Pogranichnaya, 23;99;55.144109;61.428991
Chelyabinsk, Pogranichnaya, 25;439;55.144037;61.426449
Chelyabinsk, Pogranichnaya, 26a;103;55.144778;61.432189
Chelyabinsk, Pogranichnaya, 28a;284;55.145025;61.431381
